run_id,architecture_hash,gpu_type,params,depth,flops,epochs,batch_size,target,peak_flops_gflops,memory_bandwidth_gbs,tdp_watts,arithmetic_intensity_ratio
rtx3090_08677281806ea9c8ea2451ce3093e9c3_repeat1,08677281806ea9c8ea2451ce3093e9c3,RTX 3090,882570,4,1765140,4,256,44550.0,35580,936.0,350,4.9610455311973016e-08
rtx3090_7c65f6bd01b87407734781b6038050bc_repeat1,7c65f6bd01b87407734781b6038050bc,RTX 3090,3207690,4,6415380,4,256,37346.4,35580,936.0,350,1.8030860033726812e-07
rtx3090_3db7e20184e417b4eb1718c5846356a6_repeat1,3db7e20184e417b4eb1718c5846356a6,RTX 3090,1143306,4,2286612,4,256,34887.6,35580,936.0,350,6.426677908937605e-08
titanxp_5529e1779433733d1145e20de5d8604e_repeat1,5529e1779433733d1145e20de5d8604e,Titan Xp,3468426,4,6936852,4,256,68972.4,12150,547.7,250,5.709343209876543e-07
titanxp_3af5d23d803ef448b8539054d8c14213_repeat1,3af5d23d803ef448b8539054d8c14213,Titan Xp,1756298,4,3512596,4,256,67176.0,12150,547.7,250,2.8910255144032923e-07
titanxp_d0a5ff67e269a1ac4f305c618a88ac85_repeat1,d0a5ff67e269a1ac4f305c618a88ac85,Titan Xp,11215242,4,22430484,4,256,100526.4,12150,547.7,250,1.8461303703703703e-06
titanxp_97d0e4e2c6056628b5ccdaf94c0c77c6_repeat1,97d0e4e2c6056628b5ccdaf94c0c77c6,Titan Xp,3667594,4,7335188,4,256,95547.6,12150,547.7,250,6.037191769547325e-07
titanxp_702ddef6b5b7f659ef1ed38652d91115_repeat1,702ddef6b5b7f659ef1ed38652d91115,Titan Xp,2793866,4,5587732,4,256,72259.2,12150,547.7,250,4.598956378600823e-07
titanxp_70cec3d45475d0428b47a6143a0c9370_repeat1,70cec3d45475d0428b47a6143a0c9370,Titan Xp,11051402,4,22102804,4,256,110174.4,12150,547.7,250,1.8191608230452675e-06
titanxp_232b900e952d86a83b0ff85c0a22cca0_repeat1,232b900e952d86a83b0ff85c0a22cca0,Titan Xp,12088970,4,24177940,4,256,122590.8,12150,547.7,250,1.9899539094650207e-06
titanxp_b5fb4f6193360330b6ff6a52cbf0cad7_repeat1,b5fb4f6193360330b6ff6a52cbf0cad7,Titan Xp,20346506,4,40693012,4,256,140461.2,12150,547.7,250,3.349219094650206e-06
titanxp_96794a104891b22bf4f2abbdd7c3e90f_repeat1,96794a104891b22bf4f2abbdd7c3e90f,Titan Xp,11215242,4,22430484,4,256,103604.4,12150,547.7,250,1.8461303703703703e-06
titanxp_52e567b5b32ee5cbf4a2da75ee75f63f_repeat1,52e567b5b32ee5cbf4a2da75ee75f63f,Titan Xp,11925130,4,23850260,4,256,130683.6,12150,547.7,250,1.962984362139918e-06
titanxp_a83c59315fe1e948e38ba49e6e54b790_repeat1,a83c59315fe1e948e38ba49e6e54b790,Titan Xp,3905290,4,7810580,4,256,83102.4,12150,547.7,250,6.428460905349795e-07
titanxp_e773a7a186b03b0957d57fed0f4d014a_repeat1,e773a7a186b03b0957d57fed0f4d014a,Titan Xp,445706,4,891412,4,256,30042.0,12150,547.7,250,7.336724279835391e-08
titanxp_e7f31293566724324d3ccc875f097f01_repeat1,e7f31293566724324d3ccc875f097f01,Titan Xp,2770826,4,5541652,4,256,45691.2,12150,547.7,250,4.561030452674897e-07
titanxp_243037e12607b17d7f6704fcee4054af_repeat1,243037e12607b17d7f6704fcee4054af,Titan Xp,1319434,4,2638868,4,256,52509.6,12150,547.7,250,2.1719078189300413e-07
titanxp_81653de2d99676fa3d377640124a73ab_repeat1,81653de2d99676fa3d377640124a73ab,Titan Xp,1580170,4,3160340,4,256,65700.0,12150,547.7,250,2.6011028806584363e-07
titanxp_81f5a40841c2dfc0dcad2cf76c88e80e_repeat1,81f5a40841c2dfc0dcad2cf76c88e80e,Titan Xp,706442,4,1412884,4,256,38534.4,12150,547.7,250,1.1628674897119342e-07
titanxp_5732fc789e02a84809d88f93fcc70f8e_repeat1,5732fc789e02a84809d88f93fcc70f8e,Titan Xp,5095946,4,10191892,4,256,60580.8,12150,547.7,250,8.388388477366255e-07
titanxp_ea9270f536a1f1094f446246dad4fe89_repeat1,ea9270f536a1f1094f446246dad4fe89,Titan Xp,21220234,4,42440468,4,256,178952.40000000002,12150,547.7,250,3.493042633744856e-06
titanxp_76e95ff773019375ce55737d623dea78_repeat1,76e95ff773019375ce55737d623dea78,Titan Xp,2793866,4,5587732,4,256,74203.2,12150,547.7,250,4.598956378600823e-07
titanxp_168e95938db8e7c52112e58c0f292079_repeat1,168e95938db8e7c52112e58c0f292079,Titan Xp,1404042,4,2808084,4,256,63964.8,12150,547.7,250,2.3111802469135803e-07
titanxp_d723fafcc2ca745c82f157d07850d40a_repeat1,d723fafcc2ca745c82f157d07850d40a,Titan Xp,11051402,4,22102804,4,256,113547.6,12150,547.7,250,1.8191608230452675e-06
titanxp_5cdd2affca58e6cedfae506e021f21ca_repeat1,5cdd2affca58e6cedfae506e021f21ca,Titan Xp,2017034,4,4034068,4,256,81007.2,12150,547.7,250,3.320220576131687e-07
titanxp_2f46c9d2f1cff176f34a2295c49822bc_repeat1,2f46c9d2f1cff176f34a2295c49822bc,Titan Xp,3031562,4,6063124,4,256,56707.2,12150,547.7,250,4.990225514403292e-07
titanxp_d32d0b26d534203b48d866facd98cc3e_repeat1,d32d0b26d534203b48d866facd98cc3e,Titan Xp,11051402,3,22102804,4,256,102013.2,12150,547.7,250,1.8191608230452675e-06
titanxp_6adf09ef60d9568b0c5ce41d788a41bc_repeat1,6adf09ef60d9568b0c5ce41d788a41bc,Titan Xp,1920138,4,3840276,4,256,55562.4,12150,547.7,250,3.160720987654321e-07
titanxp_3c325aea3e66b614c829c5169d038b80_repeat1,3c325aea3e66b614c829c5169d038b80,Titan Xp,1840906,4,3681812,4,256,68450.4,12150,547.7,250,3.030297942386831e-07
titanxp_31d1039b23e8e5454fcc96406b9c94e5_repeat1,31d1039b23e8e5454fcc96406b9c94e5,Titan Xp,1143306,4,2286612,4,256,53161.2,12150,547.7,250,1.8819851851851853e-07
titanxp_5498ba534c256c9d086596e2b51cf170_repeat1,5498ba534c256c9d086596e2b51cf170,Titan Xp,3207690,4,6415380,4,256,70034.4,12150,547.7,250,5.280148148148148e-07
titanxp_0922ee996ecffb2c0c5f16d1261f6dfa_repeat1,0922ee996ecffb2c0c5f16d1261f6dfa,Titan Xp,3644554,4,7289108,4,256,69163.2,12150,547.7,250,5.999265843621399e-07
titanxp_09fc2d10bdd6225e167a6f81a22a3f06_repeat1,09fc2d10bdd6225e167a6f81a22a3f06,Titan Xp,2793866,3,5587732,4,256,71319.59999999999,12150,547.7,250,4.598956378600823e-07
titanxp_c2fdfa8fd144d4edce2b19d72179ced8_repeat1,c2fdfa8fd144d4edce2b19d72179ced8,Titan Xp,4081418,4,8162836,4,256,86479.20000000001,12150,547.7,250,6.718383539094651e-07
titanxp_e09c915a4a4798c2bb9bc2d2222887de_repeat1,e09c915a4a4798c2bb9bc2d2222887de,Titan Xp,882570,4,1765140,4,256,47750.4,12150,547.7,250,1.4527901234567902e-07
titanxp_3407944b22d4b1d0cccbd8e070424ce4_repeat1,3407944b22d4b1d0cccbd8e070424ce4,Titan Xp,3031562,4,6063124,4,256,51670.8,12150,547.7,250,4.990225514403292e-07
titanxp_9205f3085fe97cb7a47783c3bbc01eab_repeat1,9205f3085fe97cb7a47783c3bbc01eab,Titan Xp,5532810,4,11065620,4,256,74786.40000000001,12150,547.7,250,9.107506172839506e-07
titanxp_28a58bc7944a6cfc6749c9f786a81c9b_repeat1,28a58bc7944a6cfc6749c9f786a81c9b,Titan Xp,2017034,4,4034068,4,256,81586.8,12150,547.7,250,3.320220576131687e-07
titanxp_c122367432b22688bc63c2f329bf5286_repeat1,c122367432b22688bc63c2f329bf5286,Titan Xp,706442,4,1412884,4,256,38224.8,12150,547.7,250,1.1628674897119342e-07
titanxp_fca3d3671f135e0347cd3688f3f34cad_repeat1,fca3d3671f135e0347cd3688f3f34cad,Titan Xp,10177674,4,20355348,4,256,86587.2,12150,547.7,250,1.6753372839506174e-06
titanxp_fcc1e77f36eb12f3fbecee43a084cd65_repeat1,fcc1e77f36eb12f3fbecee43a084cd65,Titan Xp,4081418,4,8162836,4,256,94284.0,12150,547.7,250,6.718383539094651e-07
titanxp_d1269d9156ddc027c40473008192958a_repeat1,d1269d9156ddc027c40473008192958a,Titan Xp,1920138,3,3840276,4,256,48740.4,12150,547.7,250,3.160720987654321e-07
titanxp_6f6257bc3b12d87b8736e81cd4b7ed8b_repeat1,6f6257bc3b12d87b8736e81cd4b7ed8b,Titan Xp,1756298,3,3512596,4,256,57358.8,12150,547.7,250,2.8910255144032923e-07
titanxp_6f26dc0c4fe9591225e8d3d24ed4f8a6_repeat1,6f26dc0c4fe9591225e8d3d24ed4f8a6,Titan Xp,2770826,4,5541652,4,256,46389.6,12150,547.7,250,4.561030452674897e-07
titanxp_471546730eff6ba24d163061e4029d13_repeat1,471546730eff6ba24d163061e4029d13,Titan Xp,3831434,4,7662868,4,256,94100.4,12150,547.7,250,6.306887242798354e-07
titanxp_47fb5adadfc9f8a75e3de789f7591943_repeat1,47fb5adadfc9f8a75e3de789f7591943,Titan Xp,3831434,4,7662868,4,256,89305.2,12150,547.7,250,6.306887242798354e-07
titanxp_03d84046b0ce567b2b59e85903aa2f5f_repeat1,03d84046b0ce567b2b59e85903aa2f5f,Titan Xp,6406538,4,12813076,4,256,96436.8,12150,547.7,250,1.0545741563786007e-06
titanxp_ac9bd0e2514c031187b612db767fb038_repeat1,ac9bd0e2514c031187b612db767fb038,Titan Xp,1143306,4,2286612,4,256,59741.99999999999,12150,547.7,250,1.8819851851851853e-07
titanxp_0ee493fe7bb618a0ae642840558f62a0_repeat1,0ee493fe7bb618a0ae642840558f62a0,Titan Xp,1756298,4,3512596,4,256,65249.99999999999,12150,547.7,250,2.8910255144032923e-07
titanxp_01f0f1cf81ef9193f2946db78ea759ee_repeat1,01f0f1cf81ef9193f2946db78ea759ee,Titan Xp,5969674,4,11939348,4,256,89452.79999999999,12150,547.7,250,9.826623868312757e-07
titanxp_19092e5d6cd57f13de1b98f46e22aa22_repeat1,19092e5d6cd57f13de1b98f46e22aa22,Titan Xp,3667594,4,7335188,4,256,103852.8,12150,547.7,250,6.037191769547325e-07
titanxp_1965d5ec723711e8cb36cbb979d90b3f_repeat1,1965d5ec723711e8cb36cbb979d90b3f,Titan Xp,2277770,4,4555540,4,256,85140.0,12150,547.7,250,3.7494156378600825e-07
titanxp_79ac0ca945869f05b1fc34f4110f67d3_repeat1,79ac0ca945869f05b1fc34f4110f67d3,Titan Xp,967178,4,1934356,4,256,45558.0,12150,547.7,250,1.5920625514403292e-07
titanxp_256affa4b0191e323796f138db7b1164_repeat1,256affa4b0191e323796f138db7b1164,Titan Xp,12962698,4,25925396,4,256,147067.2,12150,547.7,250,2.133777448559671e-06
titanxp_2a52c4ead5953583354572b64675c153_repeat1,2a52c4ead5953583354572b64675c153,Titan Xp,2277770,4,4555540,4,256,85784.4,12150,547.7,250,3.7494156378600825e-07
titanxp_2aacadf61dfc59833d015cbbe2a755fd_repeat1,2aacadf61dfc59833d015cbbe2a755fd,Titan Xp,20346506,4,40693012,4,256,144979.2,12150,547.7,250,3.349219094650206e-06
titanxp_b49ac8c578b4561d79ac7087988f1c61_repeat1,b49ac8c578b4561d79ac7087988f1c61,Titan Xp,10177674,3,20355348,4,256,72522.0,12150,547.7,250,1.6753372839506174e-06
titanxp_6bb3a5f158c57162b2a9671a1402725f_repeat1,6bb3a5f158c57162b2a9671a1402725f,Titan Xp,1920138,4,3840276,4,256,47689.2,12150,547.7,250,3.160720987654321e-07
titanxp_3835552b2806f980e414bef37786ea06_repeat1,3835552b2806f980e414bef37786ea06,Titan Xp,10177674,4,20355348,4,256,86576.40000000001,12150,547.7,250,1.6753372839506174e-06
titanxp_38e55ad9ee9194f5392fcccb3e54a4c3_repeat1,38e55ad9ee9194f5392fcccb3e54a4c3,Titan Xp,6406538,4,12813076,4,256,104572.8,12150,547.7,250,1.0545741563786007e-06
titanxp_bb9ca5417916d86ba45d875da68c7445_repeat1,bb9ca5417916d86ba45d875da68c7445,Titan Xp,4705162,4,9410324,4,256,119887.2,12150,547.7,250,7.745122633744856e-07
titanxp_bb60c46f5b7c352b7900043c5ef7e0a7_repeat1,bb60c46f5b7c352b7900043c5ef7e0a7,Titan Xp,2793866,4,5587732,4,256,74289.6,12150,547.7,250,4.598956378600823e-07
titanxp_229ad37fca0db5be24bfcce9cb434885_repeat1,229ad37fca0db5be24bfcce9cb434885,Titan Xp,12088970,4,24177940,4,256,122824.8,12150,547.7,250,1.9899539094650207e-06
titanxp_e5a8038201ff317594fa62c45ecd2d05_repeat1,e5a8038201ff317594fa62c45ecd2d05,Titan Xp,12088970,4,24177940,4,256,123033.6,12150,547.7,250,1.9899539094650207e-06
titanxp_e5e6fc9315ad8a73344f723dbede3ecd_repeat1,e5e6fc9315ad8a73344f723dbede3ecd,Titan Xp,1580170,4,3160340,4,256,62564.4,12150,547.7,250,2.6011028806584363e-07
titanxp_62c7f446ef395b39de7b04f52d47a73f_repeat1,62c7f446ef395b39de7b04f52d47a73f,Titan Xp,3468426,4,6936852,4,256,70833.59999999999,12150,547.7,250,5.709343209876543e-07
titanxp_043721b9c7fe8c5fad811d47d83132ec_repeat1,043721b9c7fe8c5fad811d47d83132ec,Titan Xp,882570,2,1765140,4,256,27939.6,12150,547.7,250,1.4527901234567902e-07
titanxp_8d3ffe0d1458f92482106e2c9fb13c94_repeat1,8d3ffe0d1458f92482106e2c9fb13c94,Titan Xp,3207690,4,6415380,4,256,75196.8,12150,547.7,250,5.280148148148148e-07
titanxp_2bd05a35a814d8771bc0a0593bfd1800_repeat1,2bd05a35a814d8771bc0a0593bfd1800,Titan Xp,2017034,4,4034068,4,256,74714.40000000001,12150,547.7,250,3.320220576131687e-07
titanxp_40a32abfcdc45196e1847e9bc3da7e3e_repeat1,40a32abfcdc45196e1847e9bc3da7e3e,Titan Xp,4342154,4,8684308,4,256,96523.2,12150,547.7,250,7.147578600823045e-07
titanxp_e4c6dbcf55cae25268c414a0bdc621ec_repeat1,e4c6dbcf55cae25268c414a0bdc621ec,Titan Xp,882570,4,1765140,4,256,38120.4,12150,547.7,250,1.4527901234567902e-07
titanxp_8cb3a764fd692371153c2c8503f840e0_repeat1,8cb3a764fd692371153c2c8503f840e0,Titan Xp,11051402,4,22102804,4,256,104796.0,12150,547.7,250,1.8191608230452675e-06
titanxp_6ed519887232b15a95c625ad0b2c1bb1_repeat1,6ed519887232b15a95c625ad0b2c1bb1,Titan Xp,5532810,4,11065620,4,256,75175.20000000001,12150,547.7,250,9.107506172839506e-07
titanxp_7dadb571f060337fb22f22029a04228a_repeat1,7dadb571f060337fb22f22029a04228a,Titan Xp,1404042,4,2808084,4,256,68677.2,12150,547.7,250,2.3111802469135803e-07
titanxp_a2193374d95ee8c3705d8c70065389e6_repeat1,a2193374d95ee8c3705d8c70065389e6,Titan Xp,12962698,4,25925396,4,256,140857.2,12150,547.7,250,2.133777448559671e-06
titanxp_a2bf72fb2862b50b2c94c32c968265ab_repeat1,a2bf72fb2862b50b2c94c32c968265ab,Titan Xp,2630026,4,5260052,4,256,88228.79999999999,12150,547.7,250,4.3292609053497945e-07
titanxp_53cee42601ad14d661bb6878031d6acb_repeat1,53cee42601ad14d661bb6878031d6acb,Titan Xp,882570,3,1765140,4,256,33987.6,12150,547.7,250,1.4527901234567902e-07
titanxp_c6705a91351a406fb50dd5d79bb718f3_repeat1,c6705a91351a406fb50dd5d79bb718f3,Titan Xp,4342154,4,8684308,4,256,94968.0,12150,547.7,250,7.147578600823045e-07
titanxp_683d2f0f319573826904fad060a1895a_repeat1,683d2f0f319573826904fad060a1895a,Titan Xp,11051402,4,22102804,4,256,102549.6,12150,547.7,250,1.8191608230452675e-06
titanxp_33d2a114f6385661657c44b49cc83815_repeat1,33d2a114f6385661657c44b49cc83815,Titan Xp,4081418,4,8162836,4,256,84650.4,12150,547.7,250,6.718383539094651e-07
titanxp_278a65c91e279624407615a84f3282c4_repeat1,278a65c91e279624407615a84f3282c4,Titan Xp,2957706,4,5915412,4,256,68616.0,12150,547.7,250,4.868651851851852e-07
titanxp_66ea4e36f994d4bf11102cbef10a3cb1_repeat1,66ea4e36f994d4bf11102cbef10a3cb1,Titan Xp,12088970,4,24177940,4,256,123728.4,12150,547.7,250,1.9899539094650207e-06
titanxp_1af995a92568cf42af2c2668f72834ea_repeat1,1af995a92568cf42af2c2668f72834ea,Titan Xp,3468426,4,6936852,4,256,66423.59999999999,12150,547.7,250,5.709343209876543e-07
titanxp_1a23d766bc88a66c08a77daa62511899_repeat1,1a23d766bc88a66c08a77daa62511899,Titan Xp,11925130,4,23850260,4,256,132814.80000000002,12150,547.7,250,1.962984362139918e-06
titanxp_a6a4c66cdd64789c73aae44ce88ee90d_repeat1,a6a4c66cdd64789c73aae44ce88ee90d,Titan Xp,2793866,4,5587732,4,256,72925.2,12150,547.7,250,4.598956378600823e-07
titanxp_675777ecb1daff61b6917d833406cb82_repeat1,675777ecb1daff61b6917d833406cb82,Titan Xp,4342154,4,8684308,4,256,91346.4,12150,547.7,250,7.147578600823045e-07
titanxp_67848998fa467b5229586bebd43ff6bc_repeat1,67848998fa467b5229586bebd43ff6bc,Titan Xp,3905290,4,7810580,4,256,82155.6,12150,547.7,250,6.428460905349795e-07
titanxp_001a6fcc8b38cbc515be788a86bdc804_repeat1,001a6fcc8b38cbc515be788a86bdc804,Titan Xp,1756298,4,3512596,4,256,73231.2,12150,547.7,250,2.8910255144032923e-07
titanxp_842dff1b9c5aca2c13ffaa2db0b1eb29_repeat1,842dff1b9c5aca2c13ffaa2db0b1eb29,Titan Xp,3644554,4,7289108,4,256,65440.8,12150,547.7,250,5.999265843621399e-07
titanxp_852f21047c2aa03cb1fde04587083228_repeat1,852f21047c2aa03cb1fde04587083228,Titan Xp,19472778,4,38945556,4,256,118558.8,12150,547.7,250,3.2053955555555557e-06
titanxp_85718dce1eb4b3faf5afb197457e35ee_repeat1,85718dce1eb4b3faf5afb197457e35ee,Titan Xp,1756298,4,3512596,4,256,67712.4,12150,547.7,250,2.8910255144032923e-07
titanxp_08677281806ea9c8ea2451ce3093e9c3_repeat1,08677281806ea9c8ea2451ce3093e9c3,Titan Xp,882570,4,1765140,4,256,48337.2,12150,547.7,250,1.4527901234567902e-07
titanxp_7c65f6bd01b87407734781b6038050bc_repeat1,7c65f6bd01b87407734781b6038050bc,Titan Xp,3207690,4,6415380,4,256,60980.4,12150,547.7,250,5.280148148148148e-07
titanxp_3db7e20184e417b4eb1718c5846356a6_repeat1,3db7e20184e417b4eb1718c5846356a6,Titan Xp,1143306,4,2286612,4,256,52336.8,12150,547.7,250,1.8819851851851853e-07
