run_id,architecture_hash,params,depth,epochs,batch_size,target,family,source_dataset,n_edges,n_conv3x3,n_conv1x1,n_maxpool,duration,target_corrected,power,group_key
5V9E_7a8fea5ba79ecd72fec4ae979b03547f_repeat_1,7a8fea5ba79ecd72fec4ae979b03547f,3905290,5,4,256,92865.59999999999,CNN,EC-NAS,8,1,1,1,196.3512945175171,116081.99999999999,472.9563929190962,7a8fea5ba79ecd72fec4ae979b03547f
5V9E_7a91b87dd19403316c3fe54b7f9c9c1b_repeat_1,7a91b87dd19403316c3fe54b7f9c9c1b,2193162,5,4,256,81968.40000000001,CNN,EC-NAS,8,0,0,3,177.94643425941467,102460.50000000001,460.6352486979563,7a91b87dd19403316c3fe54b7f9c9c1b
5V9E_7a9f4b2b5a5bbea132897ec926ef7271_repeat_1,7a9f4b2b5a5bbea132897ec926ef7271,4342154,5,4,256,84628.8,CNN,EC-NAS,8,1,1,1,203.45308113098145,105786.0,415.96224313514654,7a9f4b2b5a5bbea132897ec926ef7271
5V9E_7aadf9f1c0ccec4c2e17c2eb9628461c_repeat_1,7aadf9f1c0ccec4c2e17c2eb9628461c,13126538,5,4,256,129956.4,CNN,EC-NAS,5,1,2,0,276.75041365623474,162445.5,469.579785927349,7aadf9f1c0ccec4c2e17c2eb9628461c
5V9E_7ada599cd1ea14d24346cc55d8a239bd_repeat_1,7ada599cd1ea14d24346cc55d8a239bd,1580170,5,4,256,73069.2,CNN,EC-NAS,8,0,1,2,159.70892715454102,91336.5,457.514813366038,7ada599cd1ea14d24346cc55d8a239bd
5V9E_7aec6efa210813bd7e932f98fbf5d9ea_repeat_1,7aec6efa210813bd7e932f98fbf5d9ea,418332,5,4,256,35355.6,CNN,EC-NAS,7,0,1,2,85.6727569103241,44194.5,412.68194552216437,7aec6efa210813bd7e932f98fbf5d9ea
5V9E_7af541ea97f4d69758729c66fa181c95_repeat_1,7af541ea97f4d69758729c66fa181c95,1454631,5,4,256,50853.6,CNN,EC-NAS,6,1,1,1,114.29133796691895,63567.0,444.94710539410534,7af541ea97f4d69758729c66fa181c95
5V9E_7b068506fe2c327b0b3091f9950f687b_repeat_1,7b068506fe2c327b0b3091f9950f687b,3667594,5,4,256,104097.6,CNN,EC-NAS,6,0,1,2,216.3074893951416,130122.0,481.2482466098934,7b068506fe2c327b0b3091f9950f687b
5V9E_7b131be59085a1c8db654c9d55c751cc_repeat_1,7b131be59085a1c8db654c9d55c751cc,3060912,5,4,256,93081.6,CNN,EC-NAS,8,2,1,0,211.6220760345459,116352.0,439.8482509206887,7b131be59085a1c8db654c9d55c751cc
5V9E_7b5b9ba194180830032038082cf1b845_repeat_1,7b5b9ba194180830032038082cf1b845,2714634,5,4,256,102139.20000000001,CNN,EC-NAS,9,0,2,1,230.42159914970398,127674.00000000001,443.2709449848084,7b5b9ba194180830032038082cf1b845
5V9E_7b6a9e5106578633104c680cd15ccd57_repeat_1,7b6a9e5106578633104c680cd15ccd57,4602890,5,4,256,96372.0,CNN,EC-NAS,7,1,2,0,227.22904706001282,120465.0,424.1183125436752,7b6a9e5106578633104c680cd15ccd57
5V9E_7b870d82bef1d69c0410d8eeb00ea2c8_repeat_1,7b870d82bef1d69c0410d8eeb00ea2c8,1840906,5,4,256,63478.799999999996,CNN,EC-NAS,6,0,2,1,155.5910120010376,79348.5,407.9850062263023,7b870d82bef1d69c0410d8eeb00ea2c8
5V9E_7b8f7bdb41d7606249e8fef07144113e_repeat_1,7b8f7bdb41d7606249e8fef07144113e,3905290,5,4,256,77335.2,CNN,EC-NAS,6,1,1,1,173.99135398864746,96669.0,444.4772583644929,7b8f7bdb41d7606249e8fef07144113e
5V9E_7ba0f5d2ae2587638f7a726736f985d6_repeat_1,7ba0f5d2ae2587638f7a726736f985d6,940430,5,4,256,64576.799999999996,CNN,EC-NAS,6,0,3,0,153.01112723350525,80721.0,422.03989453297385,7ba0f5d2ae2587638f7a726736f985d6
5V9E_7bb234c262132e27a6d91292f01b4db1_repeat_1,7bb234c262132e27a6d91292f01b4db1,4081418,5,4,256,93729.6,CNN,EC-NAS,7,1,0,2,184.86639976501465,117162.0,507.0126324693971,7bb234c262132e27a6d91292f01b4db1
5V9E_7bb6675b3622dfeba3ad745cfd9ad62b_repeat_1,7bb6675b3622dfeba3ad745cfd9ad62b,1115277,5,4,256,69847.2,CNN,EC-NAS,9,0,2,1,171.49372816085815,87309.0,407.28719789964873,7bb6675b3622dfeba3ad745cfd9ad62b
5V9E_7bce52371db3430367ebcae09f88fe3a_repeat_1,7bce52371db3430367ebcae09f88fe3a,12088970,5,4,256,126075.59999999999,CNN,EC-NAS,6,1,1,1,252.14143824577332,157594.5,500.01935769521776,7bce52371db3430367ebcae09f88fe3a
5V9E_7be8934ff1bab26fb6f22857c3586331_repeat_1,7be8934ff1bab26fb6f22857c3586331,4705162,5,4,256,125625.6,CNN,EC-NAS,7,0,2,1,254.07387161254883,157032.0,494.44517534480434,7be8934ff1bab26fb6f22857c3586331
5V9E_7bfbfbcd031c8e1f8dc461bb15d9fa2a_repeat_1,7bfbfbcd031c8e1f8dc461bb15d9fa2a,2017034,5,4,256,73807.2,CNN,EC-NAS,7,0,1,2,165.15953660011292,92259.0,446.8842763751708,7bfbfbcd031c8e1f8dc461bb15d9fa2a
5V9E_7bfcb823c7b45ab2b32b3ece101cebf6_repeat_1,7bfcb823c7b45ab2b32b3ece101cebf6,4518282,5,4,256,91998.0,CNN,EC-NAS,8,1,0,2,216.0768325328827,114997.5,425.76521935085145,7bfcb823c7b45ab2b32b3ece101cebf6
5V9E_7c307f964e169ddcdf95852487233a59_repeat_1,7c307f964e169ddcdf95852487233a59,4779018,5,4,256,113137.19999999998,CNN,EC-NAS,9,1,1,1,248.4702000617981,141421.49999999997,455.3350863478242,7c307f964e169ddcdf95852487233a59
5V9E_7c63f058e45726f0e292be1f009e9ae3_repeat_1,7c63f058e45726f0e292be1f009e9ae3,29641610,5,4,256,190141.2,CNN,EC-NAS,6,3,0,0,368.7219798564911,237676.5,515.6763371524642,7c63f058e45726f0e292be1f009e9ae3
5V9E_7c65f6bd01b87407734781b6038050bc_repeat_1,7c65f6bd01b87407734781b6038050bc,3207690,4,4,256,61905.6,CNN,EC-NAS,4,1,0,1,128.2721664905548,77382.0,482.6113232020475,7c65f6bd01b87407734781b6038050bc
5V9E_7c69055881aa9f64fa3451536c4d4d8d_repeat_1,7c69055881aa9f64fa3451536c4d4d8d,4342154,5,4,256,95252.4,CNN,EC-NAS,7,1,1,1,211.36933135986328,119065.5,450.6443739363003,7c69055881aa9f64fa3451536c4d4d8d
5V9E_7c73cc645186a2d125f5c818e9263b75_repeat_1,7c73cc645186a2d125f5c818e9263b75,2017034,5,4,256,80035.2,CNN,EC-NAS,8,0,1,2,171.9690945148468,100044.0,465.404555544079,7c73cc645186a2d125f5c818e9263b75
5V9E_7c9cac0ec83026e41cd16708e50a9810_repeat_1,7c9cac0ec83026e41cd16708e50a9810,2277770,5,4,256,86360.4,CNN,EC-NAS,6,0,2,1,189.70376682281494,107950.5,455.23819292772083,7c9cac0ec83026e41cd16708e50a9810
5V9E_7cb9fc92003fb6d5663423001409b318_repeat_1,7cb9fc92003fb6d5663423001409b318,12252810,5,4,256,102340.79999999999,CNN,EC-NAS,4,1,2,0,225.88436079025269,127925.99999999999,453.0672227238858,7cb9fc92003fb6d5663423001409b318
5V9E_7cc888ead039d3c6fb4fabbeee348fad_repeat_1,7cc888ead039d3c6fb4fabbeee348fad,2453898,5,4,256,83354.40000000001,CNN,EC-NAS,9,0,1,2,202.08692240715027,104193.00000000001,412.4680558599607,7cc888ead039d3c6fb4fabbeee348fad
5V9E_7d077503c6679bb829c1b0e296f02639_repeat_1,7d077503c6679bb829c1b0e296f02639,1990295,5,4,256,92685.6,CNN,EC-NAS,9,0,2,1,218.52760314941406,115857.0,424.13680772688474,7d077503c6679bb829c1b0e296f02639
5V9E_7d0ef749e81ff3d08f5522188bd171f6_repeat_1,7d0ef749e81ff3d08f5522188bd171f6,22257802,5,4,256,192132.0,CNN,EC-NAS,7,2,1,0,377.6524932384491,240165.0,508.75342660239824,7d0ef749e81ff3d08f5522188bd171f6
5V9E_7d220c901c79b758c3eb2bf42e1d95f7_repeat_1,7d220c901c79b758c3eb2bf42e1d95f7,2277770,5,4,256,86302.8,CNN,EC-NAS,6,0,2,1,190.15890669822693,107878.5,453.8456888425343,7d220c901c79b758c3eb2bf42e1d95f7
5V9E_7d30e6863666e6892a614d3d2d5e974b_repeat_1,7d30e6863666e6892a614d3d2d5e974b,5356682,5,4,256,75646.8,CNN,EC-NAS,5,2,1,0,165.35666370391846,94558.5,457.47657400399885,7d30e6863666e6892a614d3d2d5e974b
5V9E_7d42127242b0884165004e06ecaf871e_repeat_1,7d42127242b0884165004e06ecaf871e,3905290,5,4,256,87084.0,CNN,EC-NAS,7,1,1,1,193.94777750968933,108855.0,449.00746540212054,7d42127242b0884165004e06ecaf871e
5V9E_7d59a5aadeb3e761a8417b9b5cdd068b_repeat_1,7d59a5aadeb3e761a8417b9b5cdd068b,7104138,5,4,256,128840.40000000001,CNN,EC-NAS,8,2,1,0,283.86501026153564,161050.5,453.8791162788765,7d59a5aadeb3e761a8417b9b5cdd068b
5V9E_7d62a6b5b745ce419e70e4c57c86330f_repeat_1,7d62a6b5b745ce419e70e4c57c86330f,1840906,5,4,256,66636.0,CNN,EC-NAS,6,0,2,1,154.0080921649933,83295.0,432.6785629459713,7d62a6b5b745ce419e70e4c57c86330f
5V9E_7d75c5e19b8ba821d35c2ae3077e19dc_repeat_1,7d75c5e19b8ba821d35c2ae3077e19dc,4081418,5,4,256,80413.2,CNN,EC-NAS,8,1,0,2,182.10442733764648,100516.5,441.5774024587713,7d75c5e19b8ba821d35c2ae3077e19dc
5V9E_7d9228765122e168a5585ce661a7478a_repeat_1,7d9228765122e168a5585ce661a7478a,3667594,5,4,256,107866.8,CNN,EC-NAS,7,0,1,2,218.4924771785736,134833.5,493.6865625439388,7d9228765122e168a5585ce661a7478a
5V9E_7d9dc7e8dfe3fa5abe3104da97de13da_repeat_1,7d9dc7e8dfe3fa5abe3104da97de13da,1814158,5,4,256,94996.8,CNN,EC-NAS,9,0,3,0,244.98257899284363,118746.0,387.76961362128134,7d9dc7e8dfe3fa5abe3104da97de13da
5V9E_7da6f8b2fa9fc021071a28621aaef776_repeat_1,7da6f8b2fa9fc021071a28621aaef776,1840906,5,4,256,76831.2,CNN,EC-NAS,7,0,2,1,179.0913438796997,96039.0,429.00565898712284,7da6f8b2fa9fc021071a28621aaef776
5V9E_7dadb571f060337fb22f22029a04228a_repeat_1,7dadb571f060337fb22f22029a04228a,1404042,4,4,256,62442.0,CNN,EC-NAS,5,0,2,0,142.64136576652527,78052.5,437.755202808453,7dadb571f060337fb22f22029a04228a
5V9E_7dc7a55ceb2a0bb1a70a217fe202d0bb_repeat_1,7dc7a55ceb2a0bb1a70a217fe202d0bb,3468426,5,4,256,77061.6,CNN,EC-NAS,7,1,1,1,162.63493418693542,96327.0,473.83177781118087,7dc7a55ceb2a0bb1a70a217fe202d0bb
5V9E_7de223b2f53b11ec2ef71e4732253b51_repeat_1,7de223b2f53b11ec2ef71e4732253b51,2770826,5,4,256,56595.6,CNN,EC-NAS,5,1,0,2,145.26912713050842,70744.5,389.591381995123,7de223b2f53b11ec2ef71e4732253b51
5V9E_7defb5ab44e3f2b0b7ef270d6c62a463_repeat_1,7defb5ab44e3f2b0b7ef270d6c62a463,4779018,5,4,256,98719.2,CNN,EC-NAS,8,1,1,1,237.36387062072754,123399.0,415.8981724634021,7defb5ab44e3f2b0b7ef270d6c62a463
5V9E_7eaf5bd0fb53835ab8749d0c3888bdc1_repeat_1,7eaf5bd0fb53835ab8749d0c3888bdc1,5532810,5,4,256,72813.6,CNN,EC-NAS,6,2,0,1,171.71101999282837,91017.0,424.04733256515,7eaf5bd0fb53835ab8749d0c3888bdc1
5V9E_7eb7a23216c8dd5912830a479a709019_repeat_1,7eb7a23216c8dd5912830a479a709019,967178,5,4,256,48873.6,CNN,EC-NAS,6,0,2,1,111.0270082950592,61092.0,440.1955952025316,7eb7a23216c8dd5912830a479a709019
5V9E_7ee2bdc0a01eb9a8ff9aa88c59634214_repeat_1,7ee2bdc0a01eb9a8ff9aa88c59634214,1732508,5,4,256,61624.8,CNN,EC-NAS,8,1,1,1,148.2826156616211,77031.0,415.59018719110645,7ee2bdc0a01eb9a8ff9aa88c59634214
5V9E_7eed396ac1242057a6faaf1de7979207_repeat_1,7eed396ac1242057a6faaf1de7979207,1851442,5,4,256,79214.4,CNN,EC-NAS,8,1,2,0,173.9348533153534,99018.0,455.4256866298094,7eed396ac1242057a6faaf1de7979207
5V9E_7ef54637e572ad2e661344c6c8d15adf_repeat_1,7ef54637e572ad2e661344c6c8d15adf,5039754,5,4,256,126486.0,CNN,EC-NAS,9,1,2,0,275.2140727043152,158107.5,459.59132379067756,7ef54637e572ad2e661344c6c8d15adf
5V9E_7f017b7816d72a20075efcbadcb9fb46_repeat_1,7f017b7816d72a20075efcbadcb9fb46,7104138,5,4,256,127087.2,CNN,EC-NAS,9,2,1,0,286.05933928489685,158859.0,444.26866229118025,7f017b7816d72a20075efcbadcb9fb46
5V9E_7f1e4127f3a48286d10980537ab6ade9_repeat_1,7f1e4127f3a48286d10980537ab6ade9,4779018,5,4,256,109393.2,CNN,EC-NAS,7,1,1,1,241.25266575813293,136741.5,453.4383056710834,7f1e4127f3a48286d10980537ab6ade9
5V9E_7f34b023146d26db7a9cce0e041f859e_repeat_1,7f34b023146d26db7a9cce0e041f859e,1627283,5,4,256,49510.799999999996,CNN,EC-NAS,6,1,0,2,118.15906071662903,61888.49999999999,419.01822593814956,7f34b023146d26db7a9cce0e041f859e
5V9E_7f6fb1906330766d8b893811aaa8cc57_repeat_1,7f6fb1906330766d8b893811aaa8cc57,3644554,5,4,256,64353.6,CNN,EC-NAS,6,1,0,2,147.47693300247192,80442.0,436.3638345999597,7f6fb1906330766d8b893811aaa8cc57
5V9E_7f791f13382d69b6e79f68aa10f46d07_repeat_1,7f791f13382d69b6e79f68aa10f46d07,2489497,5,4,256,80168.40000000001,CNN,EC-NAS,9,1,0,2,172.38283610343933,100210.50000000001,465.06022184189203,7f791f13382d69b6e79f68aa10f46d07
5V9E_7f8123ebd1b7bca970c58f7219759b42_repeat_1,7f8123ebd1b7bca970c58f7219759b42,5095946,5,4,256,68310.0,CNN,EC-NAS,5,2,0,1,140.54339718818665,85387.5,486.042043715034,7f8123ebd1b7bca970c58f7219759b42
5V9E_7fa718ab3791e8e498ee5239cf61b6f7_repeat_1,7fa718ab3791e8e498ee5239cf61b6f7,3905290,5,4,256,89668.8,CNN,EC-NAS,6,1,1,1,190.9884901046753,112086.0,469.49844962309044,7fa718ab3791e8e498ee5239cf61b6f7
5V9E_7fd3d1bacd98c156763ccdf29c1c2b1f_repeat_1,7fd3d1bacd98c156763ccdf29c1c2b1f,1406990,5,4,256,70077.6,CNN,EC-NAS,8,0,2,1,159.27965354919434,87597.0,439.96579876007945,7fd3d1bacd98c156763ccdf29c1c2b1f
5V9E_7ff5677efc315010feca4dbe8d8a7a70_repeat_1,7ff5677efc315010feca4dbe8d8a7a70,4602890,5,4,256,103964.4,CNN,EC-NAS,7,1,2,0,229.06553721427917,129955.5,453.86312259947937,7ff5677efc315010feca4dbe8d8a7a70
5V9E_80085ddd7dff0364c3e10ac6a704758f_repeat_1,80085ddd7dff0364c3e10ac6a704758f,967178,5,4,256,46036.8,CNN,EC-NAS,5,0,2,1,108.8687219619751,57546.0,422.8652561575896,80085ddd7dff0364c3e10ac6a704758f
5V9E_80289734d6e9b0ebb61d8b41267c089d_repeat_1,80289734d6e9b0ebb61d8b41267c089d,3831434,5,4,256,90536.40000000001,CNN,EC-NAS,6,0,2,1,201.87574362754822,113170.50000000001,448.4758712123218,80289734d6e9b0ebb61d8b41267c089d
5V9E_803a5c5374e7431184d573e8d3e35358_repeat_1,803a5c5374e7431184d573e8d3e35358,3468426,5,4,256,69213.6,CNN,EC-NAS,6,1,1,1,158.02367901802063,86517.0,437.995118390498,803a5c5374e7431184d573e8d3e35358
5V9E_803ac1772aed7b0f80e9680b316f9c93_repeat_1,803ac1772aed7b0f80e9680b316f9c93,4518282,5,4,256,100033.2,CNN,EC-NAS,8,1,0,2,217.31962299346924,125041.5,460.30449814928187,803ac1772aed7b0f80e9680b316f9c93
5V9E_80408aae1846d5985c4c3098a212782b_repeat_1,80408aae1846d5985c4c3098a212782b,21384074,5,4,256,161337.6,CNN,EC-NAS,6,2,1,0,330.5623869895935,201672.0,488.07004774284593,80408aae1846d5985c4c3098a212782b
5V9E_806de34edcef48ced064834e26e29fc2_repeat_1,806de34edcef48ced064834e26e29fc2,21384074,5,4,256,165002.4,CNN,EC-NAS,5,2,1,0,326.2631325721741,206253.0,505.73412539493444,806de34edcef48ced064834e26e29fc2
5V9E_8071c47a103d4b4ced785c2fc1adb837_repeat_1,8071c47a103d4b4ced785c2fc1adb837,12798858,5,4,256,153662.4,CNN,EC-NAS,7,1,0,2,302.8759341239929,192078.0,507.3443700452373,8071c47a103d4b4ced785c2fc1adb837
5V9E_807867bd931b14cbbbd261a8dc4237b7_repeat_1,807867bd931b14cbbbd261a8dc4237b7,5356682,5,4,256,73357.2,CNN,EC-NAS,5,2,1,0,161.07628178596497,91696.5,455.4190051237687,807867bd931b14cbbbd261a8dc4237b7
5V9E_80a65501c1be33356bcd9159830d8c2d_repeat_1,80a65501c1be33356bcd9159830d8c2d,2491173,5,4,256,80442.0,CNN,EC-NAS,8,1,0,2,176.6069691181183,100552.5,455.4859890393044,80a65501c1be33356bcd9159830d8c2d
5V9E_80ad935d4722a32b3fe83d7d1e790ede_repeat_1,80ad935d4722a32b3fe83d7d1e790ede,5039754,5,4,256,110109.59999999999,CNN,EC-NAS,9,1,2,0,264.98965406417847,137637.0,415.52414711757876,80ad935d4722a32b3fe83d7d1e790ede
5V9E_80c3c5ff69e9aa581464e562ef991943_repeat_1,80c3c5ff69e9aa581464e562ef991943,9168522,5,4,256,132084.0,CNN,EC-NAS,8,3,0,0,293.6051309108734,165105.0,449.8695223418808,80c3c5ff69e9aa581464e562ef991943
5V9E_811a24d7ccc4b6ed0d9a50da26da5dae_repeat_1,811a24d7ccc4b6ed0d9a50da26da5dae,5356682,5,4,256,74635.2,CNN,EC-NAS,6,2,1,0,163.05011320114136,93294.0,457.7439324309377,811a24d7ccc4b6ed0d9a50da26da5dae
5V9E_814bd3a3ef62ac98bb28c6fdc2bf9612_repeat_1,814bd3a3ef62ac98bb28c6fdc2bf9612,3905290,5,4,256,77364.0,CNN,EC-NAS,6,1,1,1,171.5200424194336,96705.0,451.0493287473353,814bd3a3ef62ac98bb28c6fdc2bf9612
5V9E_8151bdafb530028d5e8883dbe53688b5_repeat_1,8151bdafb530028d5e8883dbe53688b5,22257802,5,4,256,186760.8,CNN,EC-NAS,6,2,1,0,372.9356791973114,233451.0,500.78555208762765,8151bdafb530028d5e8883dbe53688b5
5V9E_8159c7755ba5090b5bc6b3d92d6a5c86_repeat_1,8159c7755ba5090b5bc6b3d92d6a5c86,1404042,5,4,256,61830.0,CNN,EC-NAS,7,0,2,1,147.8029909133911,77287.5,418.3271232733771,8159c7755ba5090b5bc6b3d92d6a5c86
5V9E_81653de2d99676fa3d377640124a73ab_repeat_1,81653de2d99676fa3d377640124a73ab,1580170,4,4,256,57088.8,CNN,EC-NAS,5,0,1,1,128.5861735343933,71361.0,443.9730838147252,81653de2d99676fa3d377640124a73ab
5V9E_818948ebf492928e6bf7d05b2960b463_repeat_1,818948ebf492928e6bf7d05b2960b463,2502687,5,4,256,85111.2,CNN,EC-NAS,9,1,0,2,177.05651926994324,106389.0,480.7007409325498,818948ebf492928e6bf7d05b2960b463
5V9E_819575980f193116a3d751dcb12a4d19_repeat_1,819575980f193116a3d751dcb12a4d19,2781083,5,4,256,77173.2,CNN,EC-NAS,9,1,0,2,198.94329524040222,96466.5,387.915561098675,819575980f193116a3d751dcb12a4d19
5V9E_81a4348f3bb21624dad11c2fe1a1a702_repeat_1,81a4348f3bb21624dad11c2fe1a1a702,418332,5,4,256,32302.8,CNN,EC-NAS,6,0,1,2,82.43977522850037,40378.5,391.8351294683365,81a4348f3bb21624dad11c2fe1a1a702
5V9E_81bc718c27fd21f875caa9f4a5d61a15_repeat_1,81bc718c27fd21f875caa9f4a5d61a15,6843402,5,4,256,122954.4,CNN,EC-NAS,8,2,0,1,257.9298779964447,153693.0,476.6970036782431,81bc718c27fd21f875caa9f4a5d61a15
5V9E_81d9caf674ca28478144178cadabb49f_repeat_1,81d9caf674ca28478144178cadabb49f,6667274,5,4,256,108126.0,CNN,EC-NAS,7,2,1,0,246.1203577518463,135157.5,439.32164323042014,81d9caf674ca28478144178cadabb49f
5V9E_81e16e4efd17a58210b51a7add2271d2_repeat_1,81e16e4efd17a58210b51a7add2271d2,2017034,5,4,256,80229.6,CNN,EC-NAS,8,0,1,2,172.2455599308014,100287.0,465.78617197582196,81e16e4efd17a58210b51a7add2271d2
5V9E_81f5a40841c2dfc0dcad2cf76c88e80e_repeat_1,81f5a40841c2dfc0dcad2cf76c88e80e,706442,4,4,256,38606.399999999994,CNN,EC-NAS,4,0,1,1,81.35462284088135,48257.99999999999,474.5446374388447,81f5a40841c2dfc0dcad2cf76c88e80e
5V9E_81f966cd234c81cb125148e085fe5303_repeat_1,81f966cd234c81cb125148e085fe5303,13126538,5,4,256,145447.2,CNN,EC-NAS,5,1,2,0,279.4218418598175,181809.0,520.5291004880323,81f966cd234c81cb125148e085fe5303
5V9E_81f9be7818b723c48001f9c08e5000e6_repeat_1,81f9be7818b723c48001f9c08e5000e6,2797220,5,4,256,93052.8,CNN,EC-NAS,9,1,0,2,204.71597480773926,116316.0,454.5458657410167,81f9be7818b723c48001f9c08e5000e6
5V9E_820ec13f301e1957e69dc793a57cf0be_repeat_1,820ec13f301e1957e69dc793a57cf0be,3468426,5,4,256,65602.8,CNN,EC-NAS,7,1,1,1,156.79941964149475,82003.5,418.3867526422856,820ec13f301e1957e69dc793a57cf0be
5V9E_821fa1bcb600b593adf257cdb6cd1351_repeat_1,821fa1bcb600b593adf257cdb6cd1351,12088970,5,4,256,111571.2,CNN,EC-NAS,6,1,1,1,243.58151745796204,139464.0,458.0446052080091,821fa1bcb600b593adf257cdb6cd1351
5V9E_82588aa7304f42657467a94fcda117f5_repeat_1,82588aa7304f42657467a94fcda117f5,11925130,5,4,256,128296.80000000002,CNN,EC-NAS,7,1,0,2,258.04278445243835,160371.00000000003,497.1919686583885,82588aa7304f42657467a94fcda117f5
5V9E_825f47a5ce46eee6863663d5a860bf8c_repeat_1,825f47a5ce46eee6863663d5a860bf8c,2493744,5,4,256,66823.2,CNN,EC-NAS,6,2,1,0,147.0846769809723,83529.0,454.3178893382934,825f47a5ce46eee6863663d5a860bf8c
5V9E_827fbedb2d1fccaff12cfab4f53d388f_repeat_1,827fbedb2d1fccaff12cfab4f53d388f,14873994,5,4,256,188740.80000000002,CNN,EC-NAS,8,1,2,0,386.79907989501953,235926.00000000003,487.9556591789873,827fbedb2d1fccaff12cfab4f53d388f
5V9E_8281c36a30ad3bf43b716a6a4a5416cb_repeat_1,8281c36a30ad3bf43b716a6a4a5416cb,4705162,5,4,256,115250.40000000001,CNN,EC-NAS,6,0,2,1,249.63574600219727,144063.0,461.6742667894428,8281c36a30ad3bf43b716a6a4a5416cb
5V9E_829adc381bee66af22b61281bb1c5467_repeat_1,829adc381bee66af22b61281bb1c5467,1580170,5,4,256,63212.40000000001,CNN,EC-NAS,8,0,1,2,153.51158833503723,79015.50000000001,411.7760794842386,829adc381bee66af22b61281bb1c5467
5V9E_82b0b8ae4998f247d49cca416e0f40a7_repeat_1,82b0b8ae4998f247d49cca416e0f40a7,3031562,5,4,256,62982.0,CNN,EC-NAS,6,1,1,1,126.85569024085999,78727.5,496.4854148869202,82b0b8ae4998f247d49cca416e0f40a7
5V9E_82bd20355c081914b008f309f71d247f_repeat_1,82bd20355c081914b008f309f71d247f,2630026,5,4,256,80449.2,CNN,EC-NAS,6,0,0,3,171.9066026210785,100561.5,467.98202496810694,82bd20355c081914b008f309f71d247f
5V9E_82c3f9e8228ba83956de57b8b5eb02a8_repeat_1,82c3f9e8228ba83956de57b8b5eb02a8,2725170,5,4,256,85762.8,CNN,EC-NAS,9,1,2,0,219.01274991035461,107203.5,391.58816112351485,82c3f9e8228ba83956de57b8b5eb02a8
5V9E_82cbd3e13b0a92b484eb8a01c548dec5_repeat_1,82cbd3e13b0a92b484eb8a01c548dec5,2017034,5,4,256,73281.59999999999,CNN,EC-NAS,7,0,1,2,168.7861442565918,91601.99999999999,434.1683396037293,82cbd3e13b0a92b484eb8a01c548dec5
5V9E_82cfb9b8c695165ae3d73cac266e794f_repeat_1,82cfb9b8c695165ae3d73cac266e794f,3729162,5,4,256,79113.59999999999,CNN,EC-NAS,6,1,2,0,182.20100855827332,98891.99999999999,434.2105492500449,82cfb9b8c695165ae3d73cac266e794f
5V9E_82df9ed5d12a2f095597c8d91e8b0efd_repeat_1,82df9ed5d12a2f095597c8d91e8b0efd,882570,5,4,256,55850.4,CNN,EC-NAS,8,0,0,3,122.09125232696533,69813.0,457.4480065978057,82df9ed5d12a2f095597c8d91e8b0efd
5V9E_82e0f5501db6ca4c1922030c29e68ea2_repeat_1,82e0f5501db6ca4c1922030c29e68ea2,2793866,5,4,256,77724.0,CNN,EC-NAS,6,0,1,2,170.98297357559204,97155.0,454.5715773602335,82e0f5501db6ca4c1922030c29e68ea2
5V9E_82e63bfa68c8214e5945c9cff5e37a17_repeat_1,82e63bfa68c8214e5945c9cff5e37a17,3831434,5,4,256,88891.2,CNN,EC-NAS,5,0,2,1,201.04955458641052,111114.0,442.13577186411925,82e63bfa68c8214e5945c9cff5e37a17
5V9E_836995d3cefd675186abbf1ce3962a60_repeat_1,836995d3cefd675186abbf1ce3962a60,1580170,5,4,256,62823.600000000006,CNN,EC-NAS,6,0,1,2,134.53620076179504,78529.5,466.9642790882226,836995d3cefd675186abbf1ce3962a60
5V9E_83703e11ade9ffa32eaca984c4066245_repeat_1,83703e11ade9ffa32eaca984c4066245,3644554,5,4,256,75261.6,CNN,EC-NAS,7,1,0,2,165.02740740776062,94077.0,456.0551558205036,83703e11ade9ffa32eaca984c4066245
5V9E_837109981c8b9c145bf2f6619fd2628b_repeat_1,837109981c8b9c145bf2f6619fd2628b,23131530,5,4,256,192787.2,CNN,EC-NAS,7,2,1,0,413.4843144416809,240984.0,466.2503346960488,837109981c8b9c145bf2f6619fd2628b
5V9E_83b1ee98d00d20aac7baafa67eb05404_repeat_1,83b1ee98d00d20aac7baafa67eb05404,3984576,5,4,256,89557.2,CNN,EC-NAS,9,3,0,0,222.00719022750854,111946.5,403.397745398352,83b1ee98d00d20aac7baafa67eb05404
5V9E_83cc69dd0b87e6cb289790ac94b96556_repeat_1,83cc69dd0b87e6cb289790ac94b96556,650520,5,4,256,48186.0,CNN,EC-NAS,7,0,3,0,128.30293464660645,60232.5,375.56428567064347,83cc69dd0b87e6cb289790ac94b96556
5V9E_83dd7133310638b34697810ec15207a9_repeat_1,83dd7133310638b34697810ec15207a9,4342154,5,4,256,96386.4,CNN,EC-NAS,7,1,1,1,208.61175107955933,120483.0,462.03725102350836,83dd7133310638b34697810ec15207a9
5V9E_84047e346ce21417853a532a4046ac18_repeat_1,84047e346ce21417853a532a4046ac18,3831434,5,4,256,94172.40000000001,CNN,EC-NAS,5,0,2,1,203.36531901359558,117715.50000000001,463.0701068243809,84047e346ce21417853a532a4046ac18
